variable,mu_c,CI_c_lower,CI_c_upper
15010,5979.117518776061,5879.62783332049,6078.607204231632
15011,5979.117518776061,5879.62783332049,6078.607204231632
15012,5978.632730745391,5879.13893697534,6078.126524515441
15013,5978.58045514833,5879.111949907024,6078.048960389638
15014,5978.58045514833,5879.111949907024,6078.048960389638
15015,5976.656850709261,5876.179065424708,6077.134635993812
15016,5976.656850709261,5876.179065424708,6077.134635993812
15017,5976.656850709261,5876.179065424708,6077.134635993812
15018,5976.656850709261,5876.179065424708,6077.134635993812
15019,5974.675123750924,5874.699647496144,6074.6506000057025
15020,5974.675123750924,5874.699647496144,6074.6506000057025
15021,5974.675123750924,5874.699647496144,6074.6506000057025
15022,5974.675123750924,5874.699647496144,6074.6506000057025
15023,5974.182111676356,5874.444001736537,6073.920221616175
15024,5974.182111676356,5874.444001736537,6073.920221616175
15025,5974.182111676356,5874.444001736537,6073.920221616175
15026,5974.182111676356,5874.444001736537,6073.920221616175
15027,5974.182111676356,5874.444001736537,6073.920221616175
15028,5974.182111676356,5874.444001736537,6073.920221616175
15029,5974.182111676356,5874.444001736537,6073.920221616175
15030,5974.182111676356,5874.444001736537,6073.920221616175
15031,5974.182111676356,5874.444001736537,6073.920221616175
15032,5974.182111676356,5874.444001736537,6073.920221616175
15033,5973.981600959279,5874.383457236917,6073.579744681639
15034,5973.981600959279,5874.383457236917,6073.579744681639
15035,5973.981600959279,5874.383457236917,6073.579744681639
15036,5973.981600959279,5874.383457236917,6073.579744681639
15037,5973.981600959279,5874.383457236917,6073.579744681639
15038,5973.981600959279,5874.383457236917,6073.579744681639
15039,5973.981600959279,5874.383457236917,6073.579744681639
15040,5973.981600959279,5874.383457236917,6073.579744681639
15041,5973.981600959279,5874.383457236917,6073.579744681639
15042,5973.981600959279,5874.383457236917,6073.579744681639
15043,5973.4316341358835,5873.947965733585,6072.915302538184
15044,5973.4316341358835,5873.947965733585,6072.915302538184
15045,5970.779214172592,5870.40067908721,6071.157749257976
15046,5970.779214172592,5870.40067908721,6071.157749257976
15047,5970.779214172592,5870.40067908721,6071.157749257976
15048,5970.779214172592,5870.40067908721,6071.157749257976
15049,5970.779214172592,5870.40067908721,6071.157749257976
15050,5970.779214172592,5870.40067908721,6071.157749257976
15051,5970.779214172592,5870.40067908721,6071.157749257976
15052,5970.779214172592,5870.40067908721,6071.157749257976
15053,5970.779214172592,5870.40067908721,6071.157749257976
15054,5970.113347650641,5869.742544555709,6070.484150745573
15055,5970.113347650641,5869.742544555709,6070.484150745573
15056,5970.030138559975,5869.657285072132,6070.402992047816
15057,5970.030138559975,5869.657285072132,6070.402992047816
15058,5970.030138559975,5869.657285072132,6070.402992047816
15059,5970.030138559975,5869.657285072132,6070.402992047816
15060,5970.030138559975,5869.657285072132,6070.402992047816
15061,5970.030138559975,5869.657285072132,6070.402992047816
15062,5970.030138559975,5869.657285072132,6070.402992047816
15063,5970.030138559975,5869.657285072132,6070.402992047816
15064,5970.030138559975,5869.657285072132,6070.402992047816
15065,5970.030138559975,5869.657285072132,6070.402992047816
15066,5970.030138559975,5869.657285072132,6070.402992047816
15067,5970.030138559975,5869.657285072132,6070.402992047816
15068,5970.030138559975,5869.657285072132,6070.402992047816
15069,5969.793621406525,5869.578929716251,6070.008313096799
15070,5969.793621406525,5869.578929716251,6070.008313096799
15071,5969.793621406525,5869.578929716251,6070.008313096799
15072,5969.793621406525,5869.578929716251,6070.008313096799
15073,5969.726647050627,5869.522844386465,6069.93044971479
15074,5969.6434216174075,5869.406072670761,6069.880770564054
15075,5969.6434216174075,5869.406072670761,6069.880770564054
15076,5969.6434216174075,5869.406072670761,6069.880770564054
15077,5969.6434216174075,5869.406072670761,6069.880770564054
15078,5969.6434216174075,5869.406072670761,6069.880770564054
15079,5969.6434216174075,5869.406072670761,6069.880770564054
15080,5969.6434216174075,5869.406072670761,6069.880770564054
15081,5969.310674585119,5868.957289471772,6069.664059698466
15082,5969.310674585119,5868.957289471772,6069.664059698466
15083,5969.310674585119,5868.957289471772,6069.664059698466
15084,5969.310674585119,5868.957289471772,6069.664059698466
15085,5969.310674585119,5868.957289471772,6069.664059698466
15086,5969.310674585119,5868.957289471772,6069.664059698466
15087,5969.310674585119,5868.957289471772,6069.664059698466
15088,5969.310674585119,5868.957289471772,6069.664059698466
15089,5969.310674585119,5868.957289471772,6069.664059698466
15090,5969.310674585119,5868.957289471772,6069.664059698466
15091,5969.310674585119,5868.957289471772,6069.664059698466
15092,5969.310674585119,5868.957289471772,6069.664059698466
15093,5969.310674585119,5868.957289471772,6069.664059698466
15094,5969.310674585119,5868.957289471772,6069.664059698466
15095,5969.059562552208,5868.38450591265,6069.734619191767
15096,5969.059562552208,5868.38450591265,6069.734619191767
15097,5969.059562552208,5868.38450591265,6069.734619191767
15098,5969.059562552208,5868.38450591265,6069.734619191767
15099,5969.059562552208,5868.38450591265,6069.734619191767
15100,5969.059562552208,5868.38450591265,6069.734619191767
15101,5969.059562552208,5868.38450591265,6069.734619191767
15102,5969.059562552208,5868.38450591265,6069.734619191767
15103,5969.059562552208,5868.38450591265,6069.734619191767
15104,5969.059562552208,5868.38450591265,6069.734619191767
15105,5967.498794277063,5867.141189769367,6067.856398784759
15106,5967.498794277063,5867.141189769367,6067.856398784759
15107,5967.498794277063,5867.141189769367,6067.856398784759
15108,5967.498794277063,5867.141189769367,6067.856398784759
15109,5967.270843409175,5866.95026159337,6067.591425224978
15110,5967.270843409175,5866.95026159337,6067.591425224978
15111,5967.270843409175,5866.95026159337,6067.591425224978
15112,5967.270843409175,5866.95026159337,6067.591425224978
15113,5967.270843409175,5866.95026159337,6067.591425224978
15114,5967.270843409175,5866.95026159337,6067.591425224978
15115,5967.270843409175,5866.95026159337,6067.591425224978
15116,5967.270843409175,5866.95026159337,6067.591425224978
15117,5967.270843409175,5866.95026159337,6067.591425224978
15118,5967.270843409175,5866.95026159337,6067.591425224978
15119,5967.181770616738,5866.825573345791,6067.5379678876825
15120,5967.181770616738,5866.825573345791,6067.5379678876825
15121,5967.181770616738,5866.825573345791,6067.5379678876825
15122,5966.474663835551,5865.205815210073,6067.743512461027
15123,5966.474663835551,5865.205815210073,6067.743512461027
15124,5966.474663835551,5865.205815210073,6067.743512461027
15125,5966.474663835551,5865.205815210073,6067.743512461027
15126,5966.474663835551,5865.205815210073,6067.743512461027
15127,5966.474663835551,5865.205815210073,6067.743512461027
15128,5966.474663835551,5865.205815210073,6067.743512461027
15129,5966.474663835551,5865.205815210073,6067.743512461027
15130,5966.474663835551,5865.205815210073,6067.743512461027
15131,5964.824552598498,5862.93354469988,6066.715560497113
15132,5964.297761480797,5862.7530907769,6065.842432184694
15133,5964.297761480797,5862.7530907769,6065.842432184694
15134,5964.297761480797,5862.7530907769,6065.842432184694
15135,5964.297761480797,5862.7530907769,6065.842432184694
15136,5964.297761480797,5862.7530907769,6065.842432184694
15137,5963.176441137237,5862.337733953378,6064.015148321096
15138,5963.176441137237,5862.337733953378,6064.015148321096
15139,5963.176441137237,5862.337733953378,6064.015148321096
15140,5963.176441137237,5862.337733953378,6064.015148321096
15141,5962.265513929674,5861.563826898479,6062.9672009608685
15142,5962.265513929674,5861.563826898479,6062.9672009608685
15143,5962.265513929674,5861.563826898479,6062.9672009608685
15144,5962.265513929674,5861.563826898479,6062.9672009608685
15145,5961.352106207887,5860.455695053278,6062.248517362496
15146,5961.352106207887,5860.455695053278,6062.248517362496
15147,5961.352106207887,5860.455695053278,6062.248517362496
15148,5961.352106207887,5860.455695053278,6062.248517362496
15149,5961.352106207887,5860.455695053278,6062.248517362496
15150,5961.352106207887,5860.455695053278,6062.248517362496
15151,5961.352106207887,5860.455695053278,6062.248517362496
15152,5961.2497040399185,5860.376192062667,6062.1232160171685
15153,5961.2497040399185,5860.376192062667,6062.1232160171685
15154,5959.753191499267,5859.881368820502,6059.625014178032
15155,5959.753191499267,5859.881368820502,6059.625014178032
15156,5959.065912200367,5859.628506339126,6058.503318061608
15157,5958.280709652948,5858.380358315268,6058.181060990628
15158,5958.280709652948,5858.380358315268,6058.181060990628
15159,5958.280709652948,5858.380358315268,6058.181060990628
15160,5955.366767012358,5854.373808158366,6056.359725866349
15161,5955.366767012358,5854.373808158366,6056.359725866349
15162,5955.366767012358,5854.373808158366,6056.359725866349
15163,5955.366767012358,5854.373808158366,6056.359725866349
15164,5955.366767012358,5854.373808158366,6056.359725866349
15165,5955.366767012358,5854.373808158366,6056.359725866349
15166,5955.366767012358,5854.373808158366,6056.359725866349
15167,5955.366767012358,5854.373808158366,6056.359725866349
15168,5955.366767012358,5854.373808158366,6056.359725866349
15169,5955.366767012358,5854.373808158366,6056.359725866349
15170,5955.366767012358,5854.373808158366,6056.359725866349
15171,5955.366767012358,5854.373808158366,6056.359725866349
15172,5955.366767012358,5854.373808158366,6056.359725866349
15173,5955.366767012358,5854.373808158366,6056.359725866349
15174,5954.3261975973155,5853.772323207036,6054.880071987595
15175,5954.3261975973155,5853.772323207036,6054.880071987595
15176,5954.3261975973155,5853.772323207036,6054.880071987595
15177,5954.3261975973155,5853.772323207036,6054.880071987595
15178,5954.3261975973155,5853.772323207036,6054.880071987595
15179,5952.656078134985,5851.444494733941,6053.86766153603
15180,5952.656078134985,5851.444494733941,6053.86766153603
15181,5952.656078134985,5851.444494733941,6053.86766153603
15182,5952.656078134985,5851.444494733941,6053.86766153603
15183,5952.656078134985,5851.444494733941,6053.86766153603
15184,5950.5562668819675,5850.1135489938115,6050.998984770124
15185,5950.5562668819675,5850.1135489938115,6050.998984770124
15186,5948.253349679706,5847.241308028562,6049.265391330851
15187,5948.253349679706,5847.241308028562,6049.265391330851
15188,5948.253349679706,5847.241308028562,6049.265391330851
15189,5948.253349679706,5847.241308028562,6049.265391330851
15190,5948.253349679706,5847.241308028562,6049.265391330851
15191,5948.040656903748,5847.04005775044,6049.041256057056
15192,5947.8853667613175,5846.88546948153,6048.885264041105
15193,5947.8853667613175,5846.88546948153,6048.885264041105
15194,5947.8853667613175,5846.88546948153,6048.885264041105
15195,5946.6233738658075,5845.915805587562,6047.330942144053
15196,5946.6233738658075,5845.915805587562,6047.330942144053
15197,5946.6233738658075,5845.915805587562,6047.330942144053
15198,5946.6233738658075,5845.915805587562,6047.330942144053
15199,5946.6233738658075,5845.915805587562,6047.330942144053
15200,5946.6233738658075,5845.915805587562,6047.330942144053
15201,5946.6233738658075,5845.915805587562,6047.330942144053
15202,5945.589406762668,5845.040362690029,6046.138450835307
15203,5945.589406762668,5845.040362690029,6046.138450835307
15204,5945.589406762668,5845.040362690029,6046.138450835307
15205,5945.589406762668,5845.040362690029,6046.138450835307
15206,5944.2386257033095,5843.664754944338,6044.812496462281
15207,5944.2386257033095,5843.664754944338,6044.812496462281
15208,5944.2386257033095,5843.664754944338,6044.812496462281
15209,5944.2386257033095,5843.664754944338,6044.812496462281
15210,5944.2386257033095,5843.664754944338,6044.812496462281
15211,5938.117824969069,5839.150760979703,6037.084888958436
15212,5938.117824969069,5839.150760979703,6037.084888958436
15213,5938.117824969069,5839.150760979703,6037.084888958436
15214,5938.117824969069,5839.150760979703,6037.084888958436
15215,5937.909966592352,5838.859740346011,6036.960192838694
15216,5937.909966592352,5838.859740346011,6036.960192838694
15217,5937.909966592352,5838.859740346011,6036.960192838694
15218,5935.817641114539,5836.382963827472,6035.252318401605
15219,5935.817641114539,5836.382963827472,6035.252318401605
15220,5935.817641114539,5836.382963827472,6035.252318401605
15221,5935.817641114539,5836.382963827472,6035.252318401605
15222,5935.817641114539,5836.382963827472,6035.252318401605
15223,5935.817641114539,5836.382963827472,6035.252318401605
15224,5935.817641114539,5836.382963827472,6035.252318401605
15225,5935.817641114539,5836.382963827472,6035.252318401605
15226,5935.817641114539,5836.382963827472,6035.252318401605
15227,5935.817641114539,5836.382963827472,6035.252318401605
15228,5935.817641114539,5836.382963827472,6035.252318401605
15229,5935.817641114539,5836.382963827472,6035.252318401605
15230,5935.817641114539,5836.382963827472,6035.252318401605
15231,5935.817641114539,5836.382963827472,6035.252318401605
15232,5935.817641114539,5836.382963827472,6035.252318401605
15233,5935.817641114539,5836.382963827472,6035.252318401605
15234,5935.817641114539,5836.382963827472,6035.252318401605
15235,5935.817641114539,5836.382963827472,6035.252318401605
15236,5935.817641114539,5836.382963827472,6035.252318401605
15237,5935.817641114539,5836.382963827472,6035.252318401605
15238,5935.817641114539,5836.382963827472,6035.252318401605
15239,5935.817641114539,5836.382963827472,6035.252318401605
15240,5935.548219306923,5836.041338274299,6035.055100339547
15241,5935.548219306923,5836.041338274299,6035.055100339547
15242,5935.548219306923,5836.041338274299,6035.055100339547
15243,5935.548219306923,5836.041338274299,6035.055100339547
15244,5935.548219306923,5836.041338274299,6035.055100339547
15245,5935.548219306923,5836.041338274299,6035.055100339547
15246,5935.548219306923,5836.041338274299,6035.055100339547
15247,5935.548219306923,5836.041338274299,6035.055100339547
15248,5935.548219306923,5836.041338274299,6035.055100339547
15249,5935.548219306923,5836.041338274299,6035.055100339547
15250,5934.895019160092,5835.621279267894,6034.168759052291
15251,5934.895019160092,5835.621279267894,6034.168759052291
15252,5934.895019160092,5835.621279267894,6034.168759052291
15253,5934.895019160092,5835.621279267894,6034.168759052291
15254,5934.895019160092,5835.621279267894,6034.168759052291
15255,5934.895019160092,5835.621279267894,6034.168759052291
15256,5934.7357001547325,5835.426140691207,6034.0452596182595
15257,5934.7357001547325,5835.426140691207,6034.0452596182595
15258,5934.612009584492,5835.322360316236,6033.901658852746
15259,5934.612009584492,5835.322360316236,6033.901658852746
15260,5934.313141731504,5835.260656834033,6033.365626628974
15261,5934.313141731504,5835.260656834033,6033.365626628974
15262,5934.313141731504,5835.260656834033,6033.365626628974
15263,5934.313141731504,5835.260656834033,6033.365626628974
15264,5934.313141731504,5835.260656834033,6033.365626628974
15265,5934.313141731504,5835.260656834033,6033.365626628974
15266,5934.313141731504,5835.260656834033,6033.365626628974
15267,5933.626051121633,5834.623670403413,6032.628431839854
15268,5933.626051121633,5834.623670403413,6032.628431839854
15269,5933.626051121633,5834.623670403413,6032.628431839854
15270,5933.626051121633,5834.623670403413,6032.628431839854
15271,5933.626051121633,5834.623670403413,6032.628431839854
15272,5933.626051121633,5834.623670403413,6032.628431839854
15273,5932.992629567385,5834.149719085586,6031.835540049184
15274,5932.992629567385,5834.149719085586,6031.835540049184
15275,5932.992629567385,5834.149719085586,6031.835540049184
15276,5932.3051088034745,5833.495196497189,6031.115021109758
15277,5932.3051088034745,5833.495196497189,6031.115021109758
15278,5932.137056620931,5833.423029436734,6030.851083805125
15279,5931.299334281099,5833.241537476731,6029.357131085467
15280,5931.299334281099,5833.241537476731,6029.357131085467
15281,5931.299334281099,5833.241537476731,6029.357131085467
15282,5931.299334281099,5833.241537476731,6029.357131085467
15283,5931.299334281099,5833.241537476731,6029.357131085467
15284,5931.299334281099,5833.241537476731,6029.357131085467
15285,5931.299334281099,5833.241537476731,6029.357131085467
15286,5931.092227499912,5833.193100567965,6028.991354431859
15287,5931.092227499912,5833.193100567965,6028.991354431859
15288,5930.81386430756,5832.8752130871235,6028.752515527996
15289,5930.81386430756,5832.8752130871235,6028.752515527996
15290,5930.43189829631,5832.406084725755,6028.457711866866
15291,5928.004760869918,5831.177193863544,6024.832327876294
15292,5928.004760869918,5831.177193863544,6024.832327876294
15293,5928.004760869918,5831.177193863544,6024.832327876294
15294,5927.3838644748985,5830.374170517909,6024.39355843189
15295,5927.3838644748985,5830.374170517909,6024.39355843189
15296,5927.3838644748985,5830.374170517909,6024.39355843189
15297,5926.699122825917,5829.465456263845,6023.932789387988
15298,5926.699122825917,5829.465456263845,6023.932789387988
15299,5926.699122825917,5829.465456263845,6023.932789387988
15300,5926.699122825917,5829.465456263845,6023.932789387988
15301,5926.699122825917,5829.465456263845,6023.932789387988
15302,5926.699122825917,5829.465456263845,6023.932789387988
15303,5926.699122825917,5829.465456263845,6023.932789387988
15304,5926.699122825917,5829.465456263845,6023.932789387988
15305,5926.699122825917,5829.465456263845,6023.932789387988
15306,5926.699122825917,5829.465456263845,6023.932789387988
15307,5926.699122825917,5829.465456263845,6023.932789387988
15308,5926.699122825917,5829.465456263845,6023.932789387988
15309,5926.699122825917,5829.465456263845,6023.932789387988
15310,5924.065662855069,5828.2606572884015,6019.870668421736
15311,5924.065662855069,5828.2606572884015,6019.870668421736
15312,5923.944342511509,5828.17193934492,6019.716745678099
15313,5923.425263734113,5827.53137869609,6019.319148772139
15314,5923.425263734113,5827.53137869609,6019.319148772139
15315,5923.425263734113,5827.53137869609,6019.319148772139
15316,5923.425263734113,5827.53137869609,6019.319148772139
15317,5923.146900541761,5827.215052765584,6019.07874831794
15318,5923.146900541761,5827.215052765584,6019.07874831794
15319,5922.429516608356,5826.679817196223,6018.179216020492
15320,5922.429516608356,5826.679817196223,6018.179216020492
15321,5922.429516608356,5826.679817196223,6018.179216020492
15322,5922.360029833195,5826.660528339597,6018.059531326795
15323,5922.360029833195,5826.660528339597,6018.059531326795
15324,5921.351190530509,5826.135756680892,6016.566624380125
15325,5921.351190530509,5826.135756680892,6016.566624380125
15326,5921.351190530509,5826.135756680892,6016.566624380125
15327,5921.351190530509,5826.135756680892,6016.566624380125
15328,5921.351190530509,5826.135756680892,6016.566624380125
15329,5921.194830179958,5826.096108412014,6016.293551947903
15330,5920.95549528866,5825.914204794236,6015.9967857830825
15331,5920.95549528866,5825.914204794236,6015.9967857830825
15332,5920.95549528866,5825.914204794236,6015.9967857830825
15333,5920.95549528866,5825.914204794236,6015.9967857830825
15334,5920.561989555536,5825.6315414437595,6015.492437667312
15335,5920.561989555536,5825.6315414437595,6015.492437667312
15336,5920.561989555536,5825.6315414437595,6015.492437667312
15337,5920.561989555536,5825.6315414437595,6015.492437667312
15338,5920.561989555536,5825.6315414437595,6015.492437667312
15339,5920.561989555536,5825.6315414437595,6015.492437667312
15340,5920.561989555536,5825.6315414437595,6015.492437667312
15341,5920.561989555536,5825.6315414437595,6015.492437667312
15342,5920.561989555536,5825.6315414437595,6015.492437667312
15343,5920.561989555536,5825.6315414437595,6015.492437667312
15344,5920.3251218269515,5825.361224157652,6015.289019496253
15345,5920.3251218269515,5825.361224157652,6015.289019496253
15346,5917.288973236344,5822.859974150027,6011.717972322661
15347,5917.288973236344,5822.859974150027,6011.717972322661
15348,5917.288973236344,5822.859974150027,6011.717972322661
15349,5917.288973236344,5822.859974150027,6011.717972322661
15350,5916.332425793645,5822.599686020978,6010.06516556631
15351,5916.332425793645,5822.599686020978,6010.06516556631
15352,5916.332425793645,5822.599686020978,6010.06516556631
15353,5916.332425793645,5822.599686020978,6010.06516556631
15354,5913.2726127570995,5821.544964810369,6005.000260703829
15355,5913.2726127570995,5821.544964810369,6005.000260703829
15356,5913.2726127570995,5821.544964810369,6005.000260703829
15357,5913.2726127570995,5821.544964810369,6005.000260703829
15358,5913.2726127570995,5821.544964810369,6005.000260703829
15359,5913.2726127570995,5821.544964810369,6005.000260703829
15360,5913.2726127570995,5821.544964810369,6005.000260703829
15361,5913.2726127570995,5821.544964810369,6005.000260703829
15362,5913.2726127570995,5821.544964810369,6005.000260703829
15363,5913.2726127570995,5821.544964810369,6005.000260703829
15364,5913.2726127570995,5821.544964810369,6005.000260703829
15365,5912.553389163504,5821.246249705389,6003.860528621619
15366,5911.846282382317,5820.622093003374,6003.070471761261
15367,5911.320630895304,5819.812291740488,6002.828970050118
15368,5911.320630895304,5819.812291740488,6002.828970050118
15369,5911.320630895304,5819.812291740488,6002.828970050118
15370,5910.8918873064695,5819.143868518091,6002.639906094846
15371,5910.8918873064695,5819.143868518091,6002.639906094846
15372,5910.8918873064695,5819.143868518091,6002.639906094846
15373,5910.8918873064695,5819.143868518091,6002.639906094846
15374,5910.8918873064695,5819.143868518091,6002.639906094846
15375,5910.8918873064695,5819.143868518091,6002.639906094846
15376,5910.8918873064695,5819.143868518091,6002.639906094846
15377,5910.8918873064695,5819.143868518091,6002.639906094846
15378,5910.8918873064695,5819.143868518091,6002.639906094846
15379,5910.726161790431,5819.110185524562,6002.3421380563
15380,5910.726161790431,5819.110185524562,6002.3421380563
15381,5910.726161790431,5819.110185524562,6002.3421380563
15382,5910.726161790431,5819.110185524562,6002.3421380563
15383,5910.002083581406,5818.451288043093,6001.552879119718
15384,5910.002083581406,5818.451288043093,6001.552879119718
15385,5910.002083581406,5818.451288043093,6001.552879119718
15386,5910.002083581406,5818.451288043093,6001.552879119718
15387,5910.002083581406,5818.451288043093,6001.552879119718
15388,5910.002083581406,5818.451288043093,6001.552879119718
15389,5910.002083581406,5818.451288043093,6001.552879119718
15390,5910.002083581406,5818.451288043093,6001.552879119718
15391,5910.002083581406,5818.451288043093,6001.552879119718
15392,5905.509925052517,5815.541324086107,5995.478526018926
15393,5905.509925052517,5815.541324086107,5995.478526018926
15394,5905.509925052517,5815.541324086107,5995.478526018926
15395,5905.509925052517,5815.541324086107,5995.478526018926
15396,5905.509925052517,5815.541324086107,5995.478526018926
15397,5905.509925052517,5815.541324086107,5995.478526018926
15398,5905.509925052517,5815.541324086107,5995.478526018926
15399,5905.509925052517,5815.541324086107,5995.478526018926
15400,5905.509925052517,5815.541324086107,5995.478526018926
15401,5905.509925052517,5815.541324086107,5995.478526018926
15402,5905.509925052517,5815.541324086107,5995.478526018926
15403,5905.509925052517,5815.541324086107,5995.478526018926
15404,5905.509925052517,5815.541324086107,5995.478526018926
15405,5904.608046037047,5814.761404630495,5994.454687443598
15406,5904.608046037047,5814.761404630495,5994.454687443598
15407,5904.608046037047,5814.761404630495,5994.454687443598
15408,5904.608046037047,5814.761404630495,5994.454687443598
15409,5904.608046037047,5814.761404630495,5994.454687443598
15410,5904.608046037047,5814.761404630495,5994.454687443598
15411,5904.608046037047,5814.761404630495,5994.454687443598
15412,5904.148227550522,5814.201898641579,5994.094556459464
15413,5904.148227550522,5814.201898641579,5994.094556459464
15414,5904.148227550522,5814.201898641579,5994.094556459464
15415,5904.148227550522,5814.201898641579,5994.094556459464
15416,5904.148227550522,5814.201898641579,5994.094556459464
15417,5904.148227550522,5814.201898641579,5994.094556459464
15418,5904.148227550522,5814.201898641579,5994.094556459464
15419,5904.148227550522,5814.201898641579,5994.094556459464
15420,5902.901866643628,5812.701019584819,5993.102713702437
15421,5902.901866643628,5812.701019584819,5993.102713702437
15422,5902.901866643628,5812.701019584819,5993.102713702437
15423,5901.599091005896,5811.487395062108,5991.710786949683
15424,5901.599091005896,5811.487395062108,5991.710786949683
15425,5901.599091005896,5811.487395062108,5991.710786949683
15426,5897.694312206628,5807.402941182102,5987.985683231153
15427,5897.694312206628,5807.402941182102,5987.985683231153
15428,5897.694312206628,5807.402941182102,5987.985683231153
15429,5897.694312206628,5807.402941182102,5987.985683231153
15430,5896.037611351809,5805.540066982294,5986.5351557213235
15431,5896.037611351809,5805.540066982294,5986.5351557213235
15432,5896.037611351809,5805.540066982294,5986.5351557213235
15433,5896.037611351809,5805.540066982294,5986.5351557213235
15434,5896.037611351809,5805.540066982294,5986.5351557213235
15435,5895.219060209701,5804.822319929855,5985.615800489548
15436,5895.219060209701,5804.822319929855,5985.615800489548
15437,5895.219060209701,5804.822319929855,5985.615800489548
15438,5895.219060209701,5804.822319929855,5985.615800489548
15439,5895.219060209701,5804.822319929855,5985.615800489548
15440,5895.219060209701,5804.822319929855,5985.615800489548
15441,5895.219060209701,5804.822319929855,5985.615800489548
15442,5895.219060209701,5804.822319929855,5985.615800489548
15443,5894.6191046607055,5803.429136448233,5985.809072873178
15444,5894.6191046607055,5803.429136448233,5985.809072873178
15445,5894.6191046607055,5803.429136448233,5985.809072873178
15446,5894.237138649455,5803.153016589903,5985.321260709007
15447,5893.956361148234,5802.948217681247,5984.96450461522
15448,5893.956361148234,5802.948217681247,5984.96450461522
15449,5893.956361148234,5802.948217681247,5984.96450461522
15450,5893.956361148234,5802.948217681247,5984.96450461522
15451,5893.956361148234,5802.948217681247,5984.96450461522
15452,5893.474335622978,5802.513681560247,5984.434989685709
15453,5893.474335622978,5802.513681560247,5984.434989685709
15454,5893.474335622978,5802.513681560247,5984.434989685709
15455,5893.474335622978,5802.513681560247,5984.434989685709
15456,5893.437440464312,5802.486783663038,5984.388097265588
15457,5893.018579294397,5801.980149868473,5984.057008720322
15458,5893.018579294397,5801.980149868473,5984.057008720322
15459,5893.018579294397,5801.980149868473,5984.057008720322
15460,5892.144547245499,5799.93788201487,5984.351212476129
15461,5892.144547245499,5799.93788201487,5984.351212476129
15462,5892.144547245499,5799.93788201487,5984.351212476129
15463,5891.22461107779,5799.3328596129895,5983.116362542592
15464,5890.606577089039,5798.576380157951,5982.636774020129
15465,5890.461023120662,5798.356314838808,5982.565731402517
15466,5890.461023120662,5798.356314838808,5982.565731402517
15467,5890.168129901848,5797.973081574173,5982.363178229525
15468,5890.168129901848,5797.973081574173,5982.363178229525
15469,5890.168129901848,5797.973081574173,5982.363178229525
15470,5890.0010004232745,5797.719602003936,5982.282398842613
15471,5890.0010004232745,5797.719602003936,5982.282398842613
15472,5890.0010004232745,5797.719602003936,5982.282398842613
15473,5890.0010004232745,5797.719602003936,5982.282398842613
15474,5890.0010004232745,5797.719602003936,5982.282398842613
15475,5890.0010004232745,5797.719602003936,5982.282398842613
15476,5890.0010004232745,5797.719602003936,5982.282398842613
15477,5889.3864027371565,5797.483545924869,5981.289259549444
15478,5888.3864027371565,5796.16304934336,5980.6097561309525
15479,5888.3864027371565,5796.16304934336,5980.6097561309525
15480,5888.3864027371565,5796.16304934336,5980.6097561309525
15481,5888.3864027371565,5796.16304934336,5980.6097561309525
15482,5888.3864027371565,5796.16304934336,5980.6097561309525
15483,5888.3864027371565,5796.16304934336,5980.6097561309525
15484,5887.859290263683,5795.467243876077,5980.2513366512885
15485,5887.859290263683,5795.467243876077,5980.2513366512885
15486,5887.859290263683,5795.467243876077,5980.2513366512885
15487,5887.859290263683,5795.467243876077,5980.2513366512885
15488,5887.859290263683,5795.467243876077,5980.2513366512885
15489,5887.859290263683,5795.467243876077,5980.2513366512885
15490,5887.859290263683,5795.467243876077,5980.2513366512885
15491,5887.859290263683,5795.467243876077,5980.2513366512885
15492,5887.859290263683,5795.467243876077,5980.2513366512885
15493,5887.859290263683,5795.467243876077,5980.2513366512885
15494,5887.859290263683,5795.467243876077,5980.2513366512885
15495,5887.859290263683,5795.467243876077,5980.2513366512885
15496,5887.859290263683,5795.467243876077,5980.2513366512885
15497,5887.859290263683,5795.467243876077,5980.2513366512885
15498,5887.859290263683,5795.467243876077,5980.2513366512885
15499,5887.859290263683,5795.467243876077,5980.2513366512885
15500,5887.859290263683,5795.467243876077,5980.2513366512885
15501,5887.859290263683,5795.467243876077,5980.2513366512885
15502,5887.859290263683,5795.467243876077,5980.2513366512885
15503,5887.859290263683,5795.467243876077,5980.2513366512885
15504,5887.859290263683,5795.467243876077,5980.2513366512885
15505,5887.859290263683,5795.467243876077,5980.2513366512885
15506,5887.859290263683,5795.467243876077,5980.2513366512885
15507,5887.859290263683,5795.467243876077,5980.2513366512885
15508,5887.859290263683,5795.467243876077,5980.2513366512885
15509,5887.859290263683,5795.467243876077,5980.2513366512885
15510,5886.975375795867,5795.321869410496,5978.628882181238
15511,5886.975375795867,5795.321869410496,5978.628882181238
15512,5886.975375795867,5795.321869410496,5978.628882181238
15513,5886.975375795867,5795.321869410496,5978.628882181238
15514,5886.975375795867,5795.321869410496,5978.628882181238
15515,5886.975375795867,5795.321869410496,5978.628882181238
15516,5886.975375795867,5795.321869410496,5978.628882181238
15517,5886.975375795867,5795.321869410496,5978.628882181238
15518,5886.975375795867,5795.321869410496,5978.628882181238
15519,5886.975375795867,5795.321869410496,5978.628882181238
15520,5885.709737665958,5794.010508154516,5977.408967177401
15521,5885.709737665958,5794.010508154516,5977.408967177401
