variable,mu_c,CI_c_lower,CI_c_upper
14467,5857.159956254774,5775.461697556832,5938.858214952718
14468,5857.159956254774,5775.461697556832,5938.858214952718
14469,5856.091712307276,5774.079801008991,5938.103623605564
14470,5856.091712307276,5774.079801008991,5938.103623605564
14471,5856.091712307276,5774.079801008991,5938.103623605564
14472,5856.091712307276,5774.079801008991,5938.103623605564
14473,5856.091712307276,5774.079801008991,5938.103623605564
14474,5856.091712307276,5774.079801008991,5938.103623605564
14475,5856.091712307276,5774.079801008991,5938.103623605564
14476,5856.091712307276,5774.079801008991,5938.103623605564
14477,5856.091712307276,5774.079801008991,5938.103623605564
14478,5856.091712307276,5774.079801008991,5938.103623605564
14479,5856.091712307276,5774.079801008991,5938.103623605564
14480,5856.091712307276,5774.079801008991,5938.103623605564
14481,5856.091712307276,5774.079801008991,5938.103623605564
14482,5854.698015154267,5772.612097192042,5936.783933116495
14483,5854.698015154267,5772.612097192042,5936.783933116495
14484,5854.698015154267,5772.612097192042,5936.783933116495
14485,5854.578733951552,5772.550595331164,5936.606872571943
14486,5852.6734257553935,5772.096544421085,5933.2503070897055
14487,5852.6734257553935,5772.096544421085,5933.2503070897055
14488,5852.6734257553935,5772.096544421085,5933.2503070897055
14489,5852.6734257553935,5772.096544421085,5933.2503070897055
14490,5852.6734257553935,5772.096544421085,5933.2503070897055
14491,5851.6734257553935,5771.536181116917,5931.810670393874
14492,5851.6734257553935,5771.536181116917,5931.810670393874
14493,5851.6734257553935,5771.536181116917,5931.810670393874
14494,5851.423833745382,5771.3469655337585,5931.50070195701
14495,5851.423833745382,5771.3469655337585,5931.50070195701
14496,5851.423833745382,5771.3469655337585,5931.50070195701
14497,5851.423833745382,5771.3469655337585,5931.50070195701
14498,5851.423833745382,5771.3469655337585,5931.50070195701
14499,5851.423833745382,5771.3469655337585,5931.50070195701
14500,5851.423833745382,5771.3469655337585,5931.50070195701
14501,5851.423833745382,5771.3469655337585,5931.50070195701
14502,5851.423833745382,5771.3469655337585,5931.50070195701
14503,5851.423833745382,5771.3469655337585,5931.50070195701
14504,5851.423833745382,5771.3469655337585,5931.50070195701
14505,5851.423833745382,5771.3469655337585,5931.50070195701
14506,5851.423833745382,5771.3469655337585,5931.50070195701
14507,5851.423833745382,5771.3469655337585,5931.50070195701
14508,5851.423833745382,5771.3469655337585,5931.50070195701
14509,5851.423833745382,5771.346965533758,5931.500701957009
14510,5851.423833745382,5771.346965533758,5931.500701957009
14511,5851.423833745382,5771.346965533758,5931.500701957009
14512,5848.124802418223,5769.173745987241,5927.075858849207
14513,5847.725992023069,5768.680134285859,5926.771849760279
14514,5847.725992023069,5768.680134285859,5926.771849760279
14515,5847.725992023069,5768.680134285859,5926.771849760279
14516,5847.725992023069,5768.680134285859,5926.771849760279
14517,5847.725992023069,5768.680134285859,5926.771849760279
14518,5847.725992023069,5768.680134285859,5926.771849760279
14519,5847.725992023069,5768.680134285859,5926.771849760279
14520,5847.725992023069,5768.680134285859,5926.771849760279
14521,5847.725992023069,5768.680134285859,5926.771849760279
14522,5847.725992023069,5768.680134285859,5926.771849760279
14523,5847.725992023069,5768.680134285859,5926.771849760279
14524,5846.092711551814,5767.414738000703,5924.770685102927
14525,5846.092711551814,5767.414738000703,5924.770685102927
14526,5846.092711551814,5767.414738000703,5924.770685102927
14527,5846.092711551814,5767.414738000703,5924.770685102927
14528,5846.092711551814,5767.414738000703,5924.770685102927
14529,5846.092711551814,5767.414738000703,5924.770685102927
14530,5846.092711551814,5767.414738000703,5924.770685102927
14531,5845.40942425236,5767.136959088366,5923.681889416353
14532,5845.40942425236,5767.136959088366,5923.681889416353
14533,5845.40942425236,5767.136959088366,5923.681889416353
14534,5845.40942425236,5767.136959088366,5923.681889416353
14535,5845.40942425236,5767.136959088366,5923.681889416353
14536,5845.40942425236,5767.136959088366,5923.681889416353
14537,5845.40942425236,5767.136959088366,5923.681889416353
14538,5845.40942425236,5767.136959088366,5923.681889416353
14539,5845.40942425236,5767.136959088366,5923.681889416353
14540,5845.40942425236,5767.136959088366,5923.681889416353
14541,5845.40942425236,5767.136959088366,5923.681889416353
14542,5845.40942425236,5767.136959088366,5923.681889416353
14543,5845.40942425236,5767.136959088366,5923.681889416353
14544,5845.40942425236,5767.136959088366,5923.681889416353
14545,5843.772334840704,5765.039084644289,5922.50558503712
14546,5843.065228059518,5764.281754678522,5921.848701440514
14547,5843.065228059518,5764.281754678522,5921.848701440514
14548,5843.065228059518,5764.281754678522,5921.848701440514
14549,5840.828012753822,5761.712382068454,5919.943643439192
14550,5840.828012753822,5761.712382068454,5919.943643439192
14551,5839.1295461669,5760.122155901386,5918.136936432417
14552,5839.1295461669,5760.122155901386,5918.136936432417
14553,5837.266555892107,5758.78204477171,5915.7510670125075
14554,5836.934995374553,5758.3214392947575,5915.5485514543525
14555,5836.934995374553,5758.3214392947575,5915.5485514543525
14556,5836.934995374553,5758.3214392947575,5915.5485514543525
14557,5836.934995374553,5758.3214392947575,5915.5485514543525
14558,5836.934995374553,5758.3214392947575,5915.5485514543525
14559,5836.934995374553,5758.3214392947575,5915.5485514543525
14560,5836.934995374553,5758.3214392947575,5915.5485514543525
14561,5836.934995374553,5758.3214392947575,5915.5485514543525
14562,5836.934995374553,5758.3214392947575,5915.5485514543525
14563,5836.934995374553,5758.3214392947575,5915.5485514543525
14564,5836.934995374553,5758.3214392947575,5915.5485514543525
14565,5836.934995374553,5758.3214392947575,5915.5485514543525
14566,5836.934995374553,5758.3214392947575,5915.5485514543525
14567,5836.934995374553,5758.3214392947575,5915.5485514543525
14568,5836.934995374553,5758.3214392947575,5915.5485514543525
14569,5836.934995374553,5758.3214392947575,5915.5485514543525
14570,5836.934995374553,5758.3214392947575,5915.5485514543525
14571,5836.934995374553,5758.3214392947575,5915.5485514543525
14572,5836.558093199608,5757.7064849114195,5915.409701487801
14573,5836.558093199608,5757.7064849114195,5915.409701487801
14574,5834.1346980471735,5755.504406210102,5912.764989884248
14575,5834.1346980471735,5755.504406210102,5912.764989884248
14576,5834.1346980471735,5755.504406210102,5912.764989884248
14577,5834.1346980471735,5755.504406210102,5912.764989884248
14578,5833.136941214867,5754.904205260111,5911.369677169623
14579,5833.136941214867,5754.904205260111,5911.369677169623
14580,5833.136941214867,5754.904205260111,5911.369677169623
14581,5833.136941214867,5754.904205260111,5911.369677169623
14582,5833.136941214867,5754.904205260111,5911.369677169623
14583,5833.136941214867,5754.904205260111,5911.369677169623
14584,5833.136941214867,5754.904205260111,5911.369677169623
14585,5833.136941214867,5754.904205260111,5911.369677169623
14586,5833.136941214867,5754.904205260111,5911.369677169623
14587,5833.136941214867,5754.904205260111,5911.369677169623
14588,5833.136941214867,5754.904205260111,5911.369677169623
14589,5833.136941214867,5754.904205260111,5911.369677169623
14590,5833.136941214867,5754.904205260111,5911.369677169623
14591,5833.136941214867,5754.904205260111,5911.369677169623
14592,5833.136941214867,5754.904205260111,5911.369677169623
14593,5833.136941214867,5754.904205260111,5911.369677169623
14594,5831.883310350919,5753.815853022639,5909.950767679202
14595,5831.883310350919,5753.815853022639,5909.950767679202
14596,5829.586689835696,5750.405846834461,5908.767532836931
14597,5829.586689835696,5750.405846834461,5908.767532836931
14598,5829.586689835696,5750.405846834461,5908.767532836931
14599,5829.586689835696,5750.405846834461,5908.767532836931
14600,5828.979478702844,5750.008866758173,5907.950090647517
14601,5828.2141186056415,5749.483659938794,5906.944577272489
14602,5828.2141186056415,5749.483659938794,5906.944577272489
14603,5828.2141186056415,5749.483659938794,5906.944577272489
14604,5828.2141186056415,5749.483659938794,5906.944577272489
14605,5828.2141186056415,5749.483659938794,5906.944577272489
14606,5827.748856994616,5749.016753747676,5906.480960241556
14607,5827.748856994616,5749.016753747676,5906.480960241556
14608,5826.864846548868,5747.3099030263265,5906.419790071409
14609,5826.864846548868,5747.3099030263265,5906.419790071409
14610,5826.864846548868,5747.3099030263265,5906.419790071409
14611,5826.864846548868,5747.3099030263265,5906.419790071409
14612,5826.864846548868,5747.3099030263265,5906.419790071409
14613,5826.864846548868,5747.3099030263265,5906.419790071409
14614,5826.864846548868,5747.3099030263265,5906.419790071409
14615,5826.864846548868,5747.3099030263265,5906.419790071409
14616,5826.864846548868,5747.3099030263265,5906.419790071409
14617,5826.864846548868,5747.3099030263265,5906.419790071409
14618,5826.864846548868,5747.3099030263265,5906.419790071409
14619,5826.864846548868,5747.3099030263265,5906.419790071409
14620,5826.864846548868,5747.3099030263265,5906.419790071409
14621,5826.236978626906,5746.650400019586,5905.823557234226
14622,5826.236978626906,5746.650400019586,5905.823557234226
14623,5825.822765064533,5746.124132311242,5905.521397817826
14624,5825.822765064533,5746.124132311242,5905.521397817826
14625,5824.812741450005,5745.711456117576,5903.914026782434
14626,5824.812741450005,5745.711456117576,5903.914026782434
14627,5824.812741450005,5745.711456117576,5903.914026782434
14628,5824.812741450005,5745.711456117576,5903.914026782434
14629,5824.812741450005,5745.711456117576,5903.914026782434
14630,5824.812741450005,5745.711456117576,5903.914026782434
14631,5824.812741450005,5745.711456117576,5903.914026782434
14632,5824.194707461254,5745.046264278561,5903.34315064395
14633,5822.159676729803,5744.223414347981,5900.095939111628
14634,5822.159676729803,5744.223414347981,5900.095939111628
14635,5821.989131995624,5744.07915335795,5899.899110633296
14636,5821.989131995624,5744.07915335795,5899.899110633296
14637,5821.989131995624,5744.07915335795,5899.899110633296
14638,5821.710218586975,5743.533446379309,5899.886990794638
14639,5821.710218586975,5743.533446379309,5899.886990794638
14640,5820.052751789641,5741.93089768351,5898.1746058957715
14641,5820.052751789641,5741.93089768351,5898.1746058957715
14642,5820.052751789641,5741.93089768351,5898.1746058957715
14643,5819.508508118222,5741.68238727215,5897.334628964295
14644,5819.508508118222,5741.68238727215,5897.334628964295
14645,5819.508508118222,5741.68238727215,5897.334628964295
14646,5819.508508118222,5741.68238727215,5897.334628964295
14647,5819.239086310607,5741.196962068764,5897.281210552449
14648,5819.239086310607,5741.196962068764,5897.281210552449
14649,5819.092091125543,5741.140970344096,5897.043211906991
14650,5819.092091125543,5741.140970344096,5897.043211906991
14651,5819.092091125543,5741.140970344096,5897.043211906991
14652,5819.092091125543,5741.140970344096,5897.043211906991
14653,5819.092091125543,5741.140970344096,5897.043211906991
14654,5819.092091125543,5741.140970344096,5897.043211906991
14655,5819.092091125543,5741.140970344096,5897.043211906991
14656,5818.388186295661,5740.537106920668,5896.239265670655
14657,5817.828418764911,5739.727860364918,5895.928977164903
14658,5817.828418764911,5739.727860364918,5895.928977164903
14659,5817.828418764911,5739.727860364918,5895.928977164903
14660,5817.828418764911,5739.727860364918,5895.928977164903
14661,5817.828418764911,5739.727860364918,5895.928977164903
14662,5817.828418764911,5739.727860364918,5895.928977164903
14663,5817.828418764911,5739.727860364918,5895.928977164903
14664,5817.828418764911,5739.727860364918,5895.928977164903
14665,5817.828418764911,5739.727860364918,5895.928977164903
14666,5817.525643127178,5739.604496248474,5895.446790005884
14667,5817.525643127178,5739.604496248474,5895.446790005884
14668,5817.525643127178,5739.604496248474,5895.446790005884
14669,5817.525643127178,5739.604496248474,5895.446790005884
14670,5817.525643127178,5739.604496248474,5895.446790005884
14671,5817.525643127178,5739.604496248474,5895.446790005884
14672,5817.525643127178,5739.604496248474,5895.446790005884
14673,5817.525643127178,5739.604496248474,5895.446790005884
14674,5817.177008126679,5739.469736344202,5894.884279909155
14675,5817.177008126679,5739.469736344202,5894.884279909155
14676,5817.177008126679,5739.469736344202,5894.884279909155
14677,5816.1401129680125,5738.64585753229,5893.634368403735
14678,5815.621148692977,5737.969331404442,5893.272965981512
14679,5815.621148692977,5737.969331404442,5893.272965981512
14680,5815.621148692977,5737.969331404442,5893.272965981512
14681,5815.621148692977,5737.969331404442,5893.272965981512
14682,5815.621148692977,5737.969331404442,5893.272965981512
14683,5815.621148692977,5737.969331404442,5893.272965981512
14684,5815.621148692977,5737.969331404442,5893.272965981512
14685,5815.621148692977,5737.969331404442,5893.272965981512
14686,5814.74711664408,5737.554103653834,5891.940129634324
14687,5814.74711664408,5737.554103653834,5891.940129634324
14688,5814.450447091161,5737.15441112675,5891.746483055569
14689,5814.450447091161,5737.15441112675,5891.746483055569
14690,5814.450447091161,5737.15441112675,5891.746483055569
14691,5814.450447091161,5737.15441112675,5891.746483055569
14692,5814.450447091161,5737.15441112675,5891.746483055569
14693,5814.450447091161,5737.15441112675,5891.746483055569
14694,5814.450447091161,5737.15441112675,5891.746483055569
14695,5814.450447091161,5737.15441112675,5891.746483055569
14696,5814.450447091161,5737.15441112675,5891.746483055569
14697,5814.450447091161,5737.15441112675,5891.746483055569
14698,5814.450447091161,5737.15441112675,5891.746483055569
14699,5814.450447091161,5737.15441112675,5891.746483055569
14700,5814.44388317817,5737.148757161826,5891.7390091945135
14701,5814.44388317817,5737.148757161826,5891.7390091945135
14702,5813.802575144873,5736.5860689439405,5891.019081345806
14703,5813.794110389226,5736.573787961843,5891.01443281661
14704,5813.794110389226,5736.573787961843,5891.01443281661
14705,5813.794110389226,5736.573787961843,5891.01443281661
14706,5813.794110389226,5736.573787961843,5891.01443281661
14707,5813.794110389226,5736.573787961843,5891.01443281661
14708,5813.726294148095,5736.540296802609,5890.912291493581
14709,5813.726294148095,5736.540296802609,5890.912291493581
14710,5813.726294148095,5736.540296802609,5890.912291493581
14711,5813.489248243216,5736.449250917953,5890.529245568479
14712,5813.489248243216,5736.449250917953,5890.529245568479
14713,5813.489248243216,5736.449250917953,5890.529245568479
14714,5813.489248243216,5736.449250917953,5890.529245568479
14715,5812.568218195076,5736.067000697305,5889.069435692847
14716,5812.568218195076,5736.067000697305,5889.069435692847
14717,5812.568218195076,5736.067000697305,5889.069435692847
14718,5812.568218195076,5736.067000697305,5889.069435692847
14719,5812.568218195076,5736.067000697305,5889.069435692847
14720,5812.568218195076,5736.067000697305,5889.069435692847
14721,5812.568218195076,5736.067000697305,5889.069435692847
14722,5812.568218195076,5736.067000697305,5889.069435692847
14723,5812.568218195076,5736.067000697305,5889.069435692847
14724,5812.436416393485,5735.875320832345,5888.997511954625
14725,5812.436416393485,5735.875320832345,5888.997511954625
14726,5812.436416393485,5735.875320832345,5888.997511954625
14727,5811.473052989351,5734.472654504784,5888.473451473918
14728,5811.473052989351,5734.472654504784,5888.473451473918
14729,5811.325253489182,5734.316696864066,5888.333810114297
14730,5810.385471738809,5733.463225917276,5887.307717560341
14731,5810.385471738809,5733.463225917276,5887.307717560341
14732,5810.385471738809,5733.463225917276,5887.307717560341
14733,5810.196932946975,5733.342059340161,5887.051806553789
14734,5810.196932946975,5733.342059340161,5887.051806553789
14735,5810.196932946975,5733.342059340161,5887.051806553789
14736,5810.196932946975,5733.342059340161,5887.051806553789
14737,5810.196932946975,5733.342059340161,5887.051806553789
14738,5810.196932946975,5733.342059340161,5887.051806553789
14739,5810.181994537243,5733.33642298917,5887.027566085313
14740,5810.181994537243,5733.33642298917,5887.027566085313
14741,5810.181994537243,5733.33642298917,5887.027566085313
14742,5810.181994537243,5733.33642298917,5887.027566085313
14743,5810.181994537243,5733.33642298917,5887.027566085313
14744,5808.253805124006,5731.489483993703,5885.018126254306
14745,5807.899091324509,5730.974909902499,5884.823272746518
14746,5807.899091324509,5730.974909902499,5884.823272746518
14747,5807.899091324509,5730.974909902499,5884.823272746518
14748,5807.131448998658,5730.156078021651,5884.106819975665
14749,5807.131448998658,5730.156078021651,5884.106819975665
14750,5807.131448998658,5730.156078021651,5884.106819975665
14751,5807.131448998658,5730.156078021651,5884.106819975665
14752,5807.131448998658,5730.156078021651,5884.106819975665
14753,5806.168186506928,5728.423934435616,5883.91243857824
14754,5806.168186506928,5728.423934435616,5883.91243857824
14755,5806.168186506928,5728.423934435616,5883.91243857824
14756,5806.168186506928,5728.423934435616,5883.91243857824
14757,5806.168186506928,5728.423934435616,5883.91243857824
14758,5806.168186506928,5728.423934435616,5883.91243857824
14759,5806.168186506928,5728.423934435616,5883.91243857824
14760,5806.168186506928,5728.423934435616,5883.91243857824
14761,5806.168186506928,5728.423934435616,5883.91243857824
14762,5806.168186506928,5728.423934435616,5883.91243857824
14763,5806.168186506928,5728.423934435616,5883.91243857824
14764,5806.168186506928,5728.423934435616,5883.91243857824
14765,5806.168186506928,5728.423934435616,5883.91243857824
14766,5806.168186506928,5728.423934435616,5883.91243857824
14767,5806.168186506928,5728.423934435616,5883.91243857824
14768,5806.168186506928,5728.423934435616,5883.91243857824
14769,5806.168186506928,5728.423934435616,5883.91243857824
14770,5806.168186506928,5728.423934435616,5883.91243857824
14771,5806.168186506928,5728.423934435616,5883.91243857824
14772,5805.859169512552,5728.290743714564,5883.427595310541
14773,5805.859169512552,5728.290743714564,5883.427595310541
14774,5804.130177683899,5726.857935880942,5881.402419486856
14775,5804.130177683899,5726.857935880942,5881.402419486856
14776,5804.130177683899,5726.857935880942,5881.402419486856
14777,5804.130177683899,5726.857935880942,5881.402419486856
14778,5804.130177683899,5726.857935880942,5881.402419486856
14779,5804.130177683899,5726.857935880942,5881.402419486856
14780,5804.130177683899,5726.857935880942,5881.402419486856
14781,5804.130177683899,5726.857935880942,5881.402419486856
14782,5804.130177683899,5726.857935880942,5881.402419486856
14783,5804.130177683899,5726.857935880942,5881.402419486856
14784,5804.130177683899,5726.857935880942,5881.402419486856
14785,5804.130177683899,5726.857935880942,5881.402419486856
14786,5804.130177683899,5726.857935880942,5881.402419486856
14787,5804.130177683899,5726.857935880942,5881.402419486856
14788,5804.130177683899,5726.857935880942,5881.402419486856
14789,5804.130177683899,5726.857935880942,5881.402419486856
14790,5804.130177683899,5726.857935880942,5881.402419486856
14791,5804.130177683899,5726.857935880942,5881.402419486856
14792,5803.941585917231,5726.692727004225,5881.190444830236
14793,5803.941585917231,5726.692727004225,5881.190444830236
14794,5803.941585917231,5726.692727004225,5881.190444830236
14795,5803.293892542728,5726.62401400198,5879.963771083472
14796,5803.293892542728,5726.62401400198,5879.963771083472
14797,5803.293892542728,5726.62401400198,5879.963771083472
14798,5803.293892542728,5726.62401400198,5879.963771083472
14799,5803.293892542728,5726.62401400198,5879.963771083472
14800,5803.293892542728,5726.62401400198,5879.963771083472
14801,5803.209467357833,5726.461849902029,5879.957084813635
14802,5803.209467357833,5726.461849902029,5879.957084813635
14803,5803.209467357833,5726.461849902029,5879.957084813635
14804,5803.209467357833,5726.461849902029,5879.957084813635
14805,5803.209467357833,5726.461849902029,5879.957084813635
14806,5803.209467357833,5726.461849902029,5879.957084813635
14807,5803.209467357833,5726.461849902029,5879.957084813635
14808,5803.209467357833,5726.461849902029,5879.957084813635
14809,5803.209467357833,5726.461849902029,5879.957084813635
14810,5803.209467357833,5726.461849902029,5879.957084813635
14811,5803.209467357833,5726.461849902029,5879.957084813635
14812,5802.91657413902,5726.036741368226,5879.796406909812
14813,5802.91657413902,5726.036741368226,5879.796406909812
14814,5802.91657413902,5726.036741368226,5879.796406909812
14815,5802.209467357834,5724.669518556521,5879.749416159143
14816,5802.209467357834,5724.669518556521,5879.749416159143
14817,5802.209467357834,5724.669518556521,5879.749416159143
14818,5802.209467357834,5724.669518556521,5879.749416159143
14819,5802.209467357834,5724.669518556521,5879.749416159143
14820,5802.202854157483,5724.663007561055,5879.742700753909
14821,5802.1025433422365,5724.531072699354,5879.674013985115
14822,5802.1025433422365,5724.531072699354,5879.674013985115
14823,5802.1025433422365,5724.531072699354,5879.674013985115
14824,5802.1025433422365,5724.531072699354,5879.674013985115
14825,5801.7848951157275,5724.250606621836,5879.3191836096175
14826,5801.7848951157275,5724.250606621836,5879.3191836096175
14827,5801.7848951157275,5724.250606621836,5879.3191836096175
14828,5801.7848951157275,5724.250606621836,5879.3191836096175
14829,5801.7848951157275,5724.250606621836,5879.3191836096175
14830,5801.7848951157275,5724.250606621836,5879.3191836096175
14831,5800.571192270432,5722.028969565896,5879.113414974967
14832,5800.571192270432,5722.028969565896,5879.113414974967
14833,5800.2405090276325,5721.873965760596,5878.607052294669
14834,5800.2405090276325,5721.873965760596,5878.607052294669
14835,5800.2405090276325,5721.873965760596,5878.607052294669
14836,5800.2405090276325,5721.873965760596,5878.607052294669
14837,5800.2405090276325,5721.873965760596,5878.607052294669
14838,5800.068936152379,5721.766640700047,5878.3712316047095
14839,5800.068936152379,5721.766640700047,5878.3712316047095
14840,5799.399675050754,5721.162551171543,5877.636798929965
14841,5799.332967390522,5721.102121213182,5877.56381356786
14842,5799.332967390522,5721.102121213182,5877.56381356786
14843,5799.332967390522,5721.102121213182,5877.56381356786
14844,5799.332967390522,5721.102121213182,5877.56381356786
14845,5799.332967390522,5721.102121213182,5877.56381356786
14846,5799.332967390522,5721.102121213182,5877.56381356786
14847,5799.332967390522,5721.102121213182,5877.56381356786
14848,5799.332967390522,5721.102121213182,5877.56381356786
14849,5799.332967390522,5721.102121213182,5877.56381356786
14850,5799.332967390522,5721.102121213182,5877.56381356786
14851,5799.332967390522,5721.102121213182,5877.56381356786
14852,5799.332967390522,5721.102121213182,5877.56381356786
14853,5799.332967390522,5721.102121213182,5877.56381356786
14854,5799.332967390522,5721.102121213182,5877.56381356786
14855,5799.332967390522,5721.102121213182,5877.56381356786
14856,5799.094731735186,5720.988291747235,5877.201171723136
14857,5799.094731735186,5720.988291747235,5877.201171723136
14858,5799.094731735186,5720.988291747235,5877.201171723136
14859,5799.094731735186,5720.988291747235,5877.201171723136
14860,5799.094731735186,5720.988291747235,5877.201171723136
14861,5799.094731735186,5720.988291747235,5877.201171723136
14862,5799.094731735186,5720.988291747235,5877.201171723136
14863,5799.094731735186,5720.988291747235,5877.201171723136
14864,5799.094731735186,5720.988291747235,5877.201171723136
14865,5799.094731735186,5720.988291747235,5877.201171723136
14866,5799.094731735186,5720.988291747235,5877.201171723136
14867,5799.094731735186,5720.988291747235,5877.201171723136
14868,5799.094731735186,5720.988291747235,5877.201171723136
14869,5799.094731735186,5720.988291747235,5877.201171723136
14870,5797.240285703563,5718.485174119315,5875.995397287811
14871,5797.240285703563,5718.485174119315,5875.995397287811
14872,5797.240285703563,5718.485174119315,5875.995397287811
14873,5797.240285703563,5718.485174119315,5875.995397287811
14874,5797.240285703563,5718.485174119315,5875.995397287811
14875,5797.240285703563,5718.485174119315,5875.995397287811
14876,5797.240285703563,5718.485174119315,5875.995397287811
14877,5797.240285703563,5718.485174119315,5875.995397287811
14878,5797.240285703563,5718.485174119315,5875.995397287811
14879,5797.240285703563,5718.485174119315,5875.995397287811
14880,5797.240285703563,5718.485174119315,5875.995397287811
14881,5797.240285703563,5718.485174119315,5875.995397287811
14882,5797.240285703563,5718.485174119315,5875.995397287811
14883,5797.240285703563,5718.485174119315,5875.995397287811
14884,5797.240285703563,5718.485174119315,5875.995397287811
14885,5797.240285703563,5718.485174119315,5875.995397287811
14886,5797.240285703563,5718.485174119315,5875.995397287811
14887,5797.240285703563,5718.485174119315,5875.995397287811
14888,5796.052670681408,5717.380377926902,5874.724963435914
14889,5796.052670681408,5717.380377926902,5874.724963435914
14890,5795.832731698741,5717.073501657935,5874.591961739545
14891,5794.835470392308,5716.93621450975,5872.7347262748635
14892,5793.578853854325,5715.69022597401,5871.467481734638
14893,5793.578853854325,5715.69022597401,5871.467481734638
14894,5793.578853854325,5715.69022597401,5871.467481734638
14895,5793.578853854325,5715.69022597401,5871.467481734638
14896,5793.578853854325,5715.69022597401,5871.467481734638
14897,5792.578853854325,5715.203594504372,5869.954113204276
14898,5792.578853854325,5715.203594504372,5869.954113204276
14899,5792.578853854325,5715.203594504372,5869.954113204276
14900,5792.578853854325,5715.203594504372,5869.954113204276
14901,5791.549044308155,5714.736919040027,5868.361169576282
14902,5791.549044308155,5714.736919040027,5868.361169576282
14903,5791.549044308155,5714.736919040027,5868.361169576282
14904,5791.549044308155,5714.736919040027,5868.361169576282
14905,5791.549044308155,5714.736919040027,5868.361169576282
14906,5791.549044308155,5714.736919040027,5868.361169576282
14907,5791.549044308155,5714.736919040027,5868.361169576282
14908,5791.549044308155,5714.736919040027,5868.361169576282
14909,5791.549044308155,5714.736919040027,5868.361169576282
14910,5791.549044308155,5714.736919040027,5868.361169576282
14911,5791.549044308155,5714.736919040027,5868.361169576282
14912,5791.549044308155,5714.736919040027,5868.361169576282
14913,5791.549044308155,5714.736919040027,5868.361169576282
14914,5791.549044308155,5714.736919040027,5868.361169576282
14915,5791.256151089342,5714.319237941519,5868.1930642371635
14916,5791.256151089342,5714.319237941519,5868.1930642371635
14917,5791.256151089342,5714.319237941519,5868.1930642371635
14918,5791.256151089342,5714.319237941519,5868.1930642371635
14919,5791.256151089342,5714.319237941519,5868.1930642371635
14920,5791.256151089342,5714.319237941519,5868.1930642371635
14921,5791.06499340196,5714.051760660893,5868.078226143026
14922,5791.06499340196,5714.051760660893,5868.078226143026
14923,5791.06499340196,5714.051760660893,5868.078226143026
14924,5791.06499340196,5714.051760660893,5868.078226143026
14925,5791.06499340196,5714.051760660893,5868.078226143026
14926,5791.06499340196,5714.051760660893,5868.078226143026
14927,5791.06499340196,5714.051760660893,5868.078226143026
14928,5790.12959891846,5712.2422119219345,5868.0169859149855
14929,5790.12959891846,5712.2422119219345,5868.0169859149855
14930,5790.12959891846,5712.2422119219345,5868.0169859149855
14931,5790.081946681133,5712.223643551971,5867.940249810296
14932,5790.081946681133,5712.223643551971,5867.940249810296
14933,5790.081946681133,5712.223643551971,5867.940249810296
14934,5790.081946681133,5712.223643551971,5867.940249810296
14935,5789.911643737307,5712.071706512999,5867.751580961616
14936,5789.911643737307,5712.071706512999,5867.751580961616
14937,5789.911643737307,5712.071706512999,5867.751580961616
14938,5789.911643737307,5712.071706512999,5867.751580961616
14939,5789.911643737307,5712.071706512999,5867.751580961616
14940,5789.911643737307,5712.071706512999,5867.751580961616
14941,5789.911643737307,5712.071706512999,5867.751580961616
14942,5789.911643737307,5712.071706512999,5867.751580961616
14943,5789.911643737307,5712.071706512999,5867.751580961616
14944,5789.173352400994,5711.956911817285,5866.389792984705
14945,5788.876230773609,5711.68937365987,5866.063087887349
14946,5788.876230773609,5711.68937365987,5866.063087887349
14947,5787.683754128462,5711.229594435537,5864.137913821387
14948,5786.568967647725,5709.158727665597,5863.979207629856
14949,5786.568967647725,5709.158727665597,5863.979207629856
14950,5786.568967647725,5709.158727665597,5863.979207629856
14951,5786.568967647725,5709.158727665597,5863.979207629856
14952,5786.568967647725,5709.158727665597,5863.979207629856
14953,5786.1103489128745,5709.079268519017,5863.141429306732
14954,5786.1103489128745,5709.079268519017,5863.141429306732
14955,5786.1103489128745,5709.079268519017,5863.141429306732
14956,5786.1103489128745,5709.079268519017,5863.141429306732
14957,5786.1103489128745,5709.079268519017,5863.141429306732
14958,5786.1103489128745,5709.079268519017,5863.141429306732
14959,5786.1103489128745,5709.079268519017,5863.141429306732
14960,5785.521707678101,5708.634264724871,5862.4091506313325
14961,5785.521707678101,5708.634264724871,5862.4091506313325
14962,5785.521707678101,5708.634264724871,5862.4091506313325
14963,5785.521707678101,5708.634264724871,5862.4091506313325
14964,5785.521707678101,5708.634264724871,5862.4091506313325
14965,5785.521707678101,5708.634264724871,5862.4091506313325
14966,5784.768409646047,5707.204980916295,5862.331838375799
14967,5783.637402486187,5705.945505086375,5861.329299885999
14968,5783.637402486187,5705.945505086375,5861.329299885999
14969,5783.637402486187,5705.945505086375,5861.329299885999
14970,5783.637402486187,5705.945505086375,5861.329299885999
14971,5783.637402486187,5705.945505086375,5861.329299885999
14972,5783.637402486187,5705.945505086375,5861.329299885999
14973,5783.637402486187,5705.945505086375,5861.329299885999
14974,5783.637402486187,5705.945505086375,5861.329299885999
14975,5783.637402486187,5705.945505086375,5861.329299885999
14976,5783.637402486187,5705.945505086375,5861.329299885999
14977,5783.637402486187,5705.945505086375,5861.329299885999
14978,5783.637402486187,5705.945505086375,5861.329299885999
